filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
2521.in,2521,1.0000000011176,-0.273201391438661,0.134441677430481,0.0527192958171655,0.432457133667551,0.0599468142563694,0.00629257469727545,-0.261410712543455,0.0628714528214228,0.104177423559447,0.436103244330813,0.275392622187606,0.226022765412648
2534.in,2534,1.00000000126102,-0.169482664035101,0.0611302383027395,0.180629168912971,0.266575447606004,0.269478038996371,0.0778381365660386,-0.221126020477468,0.0395757671143469,0.15780559453552,0.420018936736543,0.246587739816234,0.136423588264149
2561.in,2561,1.00000000104829,-0.196692485818977,0.146709286873148,0.24273816870034,0.298514113954262,0.179567137370446,0.0572829639314978,-0.238801593426505,0.0435515729273696,0.144309743688012,0.540004869456907,0.353143737807475,0.213467790679745
2570.in,2570,1.0000000011395,-0.167526822161667,-0.020685196829494,0.0926055447373795,0.295375279973642,0.228890971983996,0.0909375645682528,-0.276138571409135,0.0355309319507496,0.172380036153294,0.359525880925579,0.208936055682432,0.102841156254815
2616.in,2616,1.00000000080858,-0.324509203844584,0.119143559238908,0.187158194126995,0.325169345713808,0.189896076537507,-0.00137761108610852,-0.334162875838807,0.0726653059514411,0.0926676501464927,0.530649693255924,0.372248471648416,0.226054967230111
2623.in,2623,1.00000000124467,-0.283602106870767,0.0929189945789165,0.218213448012828,0.337306109792625,0.0823004099199622,0.0367374319785296,-0.31836694595284,0.0626604706311552,0.119754382613803,0.582445942864693,0.412954616799997,0.219575629045602
2642.in,2642,1.00000000112596,-0.159553578410686,0.00849859907981535,0.112913819682211,0.272829321370881,0.334671102082455,0.114537752303809,-0.323098556778546,0.0366487604416354,0.187086929241157,0.389413745358217,0.246310514468967,0.133758495030776
2691.in,2691,1.00000000117145,-0.117822700642137,-0.177282307049304,0.107852668312256,0.289145740054821,0.0984164275802952,0.153941772463993,-0.356520489600882,0.0226067853346249,0.220180074717172,0.432875399920687,0.294044908179643,0.0814095247642159
2697.in,2697,1.0000000010236,-0.116323542292259,-0.0150796037457362,0.0419864848130155,0.330395698187716,0.331251212083218,0.161343858020546,-0.353020157688502,0.022926925700607,0.223099276267099,0.38582762064825,0.25519351950582,0.142292474614334
2781.in,2781,1.00000000088418,-0.209569715906662,0.0177787068250971,0.265296981605415,0.225550333457898,0.167680892583362,-0.0213505739155839,-0.327759162053884,0.0495763418310622,0.144114979233145,0.532306169377404,0.389378312278887,0.218618449293653
2836.in,2836,1.00000000135973,-0.155751769611484,0.00756728733874902,0.202435460599714,0.269862909532819,0.160140684353776,0.0336761540595983,-0.359222650017509,0.0329785014096261,0.187151516717998,0.527259620428009,0.418667857010274,0.236375128411291
2938.in,2938,1.00000000092087,-0.171597782260671,-0.0311539971979939,0.0101246532614152,0.306001666508421,0.187612829459671,-0.0687459807727541,-0.40602147549082,0.0396611465033418,0.173006085686878,0.330333433700358,0.267031661109433,0.279904005772306
3005.in,3005,1.0000000011638,-0.121055166513704,-0.154537840030276,0.0587902960789871,0.298890754102292,0.026302657478148,-0.0274281817365441,-0.446387118335076,0.0239628336434619,0.212004920221316,0.406795736259341,0.35518054609691,0.252994457157885
3152.in,3152,1.00000000089839,-0.174776720474475,0.0981314273944249,0.0154965097872176,0.330709825335114,0.263244823089947,-0.134138677833589,-0.504032368724307,0.0379768842560315,0.185400309657955,0.407018615458765,0.386469252074689,0.456759962218177
3157.in,3157,1.00000000089802,-0.218417861150414,0.0156486222970474,0.0981138556284507,0.272709651301243,0.224083453996395,-0.161541377395146,-0.519891432066413,0.0519805781119261,0.156861461615767,0.436473057394411,0.416439983143773,0.403498342927044
