filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37
1097.in,1097,1.00000000113355,-0.0155512954048266,0.15075891100167,0.214425197949954,0.140482923300937,0.165602618629145,-0.0376890216696936,-0.262229789552397,0.0051169844928169,0.134677390303972,0.355816338787068,0.263300561908205,0.309475014526445,-0.0949390663450375,-0.0729334961948627,-0.0970987785292953,-0.0849807909878423,0.0485381981686304,0.156325184835764,-0.139636232202875,-0.0314992427807231,-0.0242802586484204,0.0155845740147202,0.150532663747371,0.0389915079449822,-0.0742855046719325,-0.015809772012702,0.071556872047711,-0.0322059566339508,-0.0911461795183956,-0.0166439581361248,0.0957427759658387,-0.0463773809268388,0.0119312676543836,0.0419948649315754,0.145454575111112,0.0110604003155466
1098.in,1098,1.00000000147609,-0.140856262365648,0.161261999586769,0.19078989168832,0.168041848747042,0.136107750504905,-0.100688363569748,-0.306011897428743,0.0318805851473702,0.0673585095317249,0.359040898955637,0.278121399704732,0.328172452058634,-0.064685366641462,-0.0918753047630341,-0.163785965635436,-0.0791376392587913,0.0109967795861718,0.169450388079067,-0.136565203714599,-0.0632470883927799,0.0161068027728128,0.0135274821371589,0.159223647942001,0.0171704449277029,-0.074696301751689,-0.0190305366375212,0.0643119846862219,-0.0537942423166808,-0.12095480450733,-0.0179456006486831,0.100850514412401,-0.0349520577048191,-0.0036099060738912,0.0425851239951788,0.156929622268495,0.0068806153486835
1099.in,1099,1.00000000114406,-0.0878294119809448,0.190113327667994,0.172068523981763,0.198055667113589,0.10690674617768,-0.0800956478024377,-0.289360778528437,0.0168274440580629,0.0910725104411213,0.370064573504594,0.288487219824588,0.349234673020349,-0.072333753771245,-0.117933177198252,-0.139132352513194,-0.0691584827296541,0.0270419366783116,0.181365595536741,-0.133626247851749,-0.0534913812147167,0.0040695873975414,0.0147702874937934,0.164361379441531,0.0241995814547941,-0.0732690730960753,-0.0221141698504737,0.0567432235845233,-0.0446884335402329,-0.110299906165079,-0.0165914058034656,0.103195473481053,-0.0401860205072178,0.0030726106142185,0.047563920340196,0.171537145656736,0.0027387592261964
1100.in,1100,1.0000000015363,-0.234054985500663,0.219250138992353,0.157761659554703,0.219721285053326,0.0845470707164811,-0.146898969536523,-0.337732368039679,0.0499338029225926,0.019558880669232,0.372139097032761,0.298428332962823,0.370660460262325,-0.0373408302451144,-0.124652504238547,-0.213037389231471,-0.0674347329278553,-0.0093193820145685,0.1974908090674,-0.134475123181562,-0.0897627568367936,0.0518076493232732,0.0155267208944413,0.171256954003749,-0.000448661931644,-0.0727978688499931,-0.0283355586976034,0.0503728458890713,-0.0703526151258212,-0.144653592780274,-0.0162828980750572,0.11064570222902,-0.029298260977664,-0.0156837154095871,0.050150497792484,0.175377843731653,0.0003860618648245
1101.in,1101,1.00000000076277,-0.177846634876175,0.231177856822333,0.136048393670369,0.256338731369209,0.0562883239179513,-0.1270639249323,-0.325690578251823,0.0403574471359123,0.0418056494210096,0.383756894325693,0.311733179490615,0.394264559378216,-0.0571882588125324,-0.162512648748975,-0.18503085207538,-0.0624856594359944,0.0034168858254659,0.211654106505632,-0.13202249467423,-0.0779325632395398,0.0365896664218263,0.0085705259741545,0.18671729764054,0.0099277241403447,-0.0737963139734005,-0.0297438425890586,0.0418878541115364,-0.0624942686778249,-0.132451546327657,-0.0171261774185879,0.111765012737636,-0.0337940900391382,-0.0109309463146716,0.0547235428070869,0.192390352704345,-0.0060727810050441
1102.in,1102,1.00000000116011,-0.0606669747263606,0.0530799167802761,0.278355850974973,0.0929920648303221,0.107610841262976,-0.062905699818966,-0.278526896540499,0.014155277465777,0.102449258322034,0.371561271535002,0.285228118366833,0.254252940976532,-0.0825535605016862,-0.0294609160004026,-0.120974900707963,-0.0308782949212659,0.0380926840395727,0.107700018667973,-0.153505845314908,-0.0449675967224555,-0.006919781962693,0.0478977656638393,0.145264358502962,0.0290521141872176,-0.0895654180574853,0.011531103740846,0.092126128492368,-0.0381973465016469,-0.103640260742879,-0.0162353167185824,0.0702491730441919,-0.041920396104908,0.0070363262572015,0.0425847083720266,0.156108100291698,0.00614535500671
1103.in,1103,1.00000000138403,-0.0110969919911232,0.0842818659392142,0.258807400164829,0.121869546676714,0.0857540804811635,-0.0399967684794549,-0.26363688293968,0.0009058577040618,0.131220186023396,0.386288722885548,0.306967301834164,0.284643572387827,-0.0968805226078769,-0.0482926690723771,-0.0919465670872219,-0.0338991264373022,0.0500644000558401,0.130376004466907,-0.155050884219016,-0.0285180618200935,-0.021087320627869,0.0471203890016318,0.153048502135008,0.0393805639179655,-0.0933593693872382,0.0038322304888747,0.0887360488553233,-0.0311121625016844,-0.0896892799036833,-0.0190460477090149,0.079319485417838,-0.0475930536332493,0.0093676578313264,0.0492089768829031,0.167667250656401,0.0036389542226116
1104.in,1104,1.00000000083097,-0.149721555634688,0.100932546909847,0.246742334754699,0.144535247738655,0.0673049429316434,-0.111998661595556,-0.312322817973129,0.0334441794834185,0.060514016381118,0.398333139280307,0.313063473004477,0.295198286960708,-0.0572680863743805,-0.0656023742713148,-0.170670044859705,-0.0294438144681177,0.0111871115093862,0.135831924529324,-0.154485242665109,-0.073426048667178,0.0276624576895912,0.0475810575763928,0.160231625778235,0.0129678559195937,-0.091744061096826,0.0022368132453464,0.0830805813876936,-0.0570727830041403,-0.129432373309348,-0.0186000330396142,0.082393563969532,-0.0359161453358174,-0.0078323218190552,0.0478074494897047,0.175097050731619,-0.0007078889251839
1105.in,1105,1.00000000112075,-0.0940644549895414,0.134947800489124,0.222584043106973,0.177776054209564,0.0365686222961985,-0.0849171139284549,-0.289033953168607,0.0211390199021842,0.0894162887092191,0.413288632369105,0.32739016668562,0.329296667523069,-0.0737723642471126,-0.0856562443856775,-0.138413185005231,-0.0305650602873412,0.0254976151719289,0.160294902391902,-0.152297043359977,-0.0516092603356648,0.0051734457003286,0.0450323612919708,0.171774663125933,0.0255610035882916,-0.0917254869012653,-0.0046995848394439,0.0742023538659938,-0.0482912570241315,-0.114051384944682,-0.0176284594420182,0.0929769556439527,-0.0400879005435023,0.0002325873819754,0.0536489813026049,0.191050681948349,-0.0047753723023123
1106.in,1106,1.00000000089775,-0.233425753610789,0.140272137454621,0.214466510457706,0.200706807890435,0.0057935953350719,-0.155968699174762,-0.340936433007463,0.0537290136145205,0.0126320034791411,0.419129410785769,0.342026581668475,0.338032696990185,-0.0340677952995598,-0.105402382206966,-0.213466203338116,-0.0175569096650387,-0.0137359736129159,0.165930413614917,-0.151131577804995,-0.092921534155422,0.0558538443165016,0.0497458458197323,0.178295059666265,-0.0013047016764736,-0.0908489116408202,-0.0069797996344153,0.0703463917908104,-0.0711595751773527,-0.147859827659116,-0.0160217270707241,0.091648831113225,-0.0281849997532107,-0.0177687987377836,0.0585070336227795,0.201193400140185,-0.008600467165147
1107.in,1107,1.00000000068025,-0.174996461756438,0.180191732210855,0.199855703285061,0.230532435953287,-0.0102070295938416,-0.122880768167285,-0.325875956182984,0.040292118033569,0.0468435811273308,0.430780043059166,0.338513459976957,0.368089302784183,-0.0519477080884417,-0.123937992590971,-0.181149925498998,-0.0301599700555725,0.005711715367407,0.194314128230988,-0.14823907381629,-0.0734570352889741,0.0296611573598564,0.0440653452235784,0.187608812302089,0.0096775537256398,-0.0921554478058635,-0.0125538097772932,0.0643210839228645,-0.0633520339514152,-0.133888166930461,-0.0161063940714697,0.0978884118391771,-0.0352205595932313,-0.0100938900341529,0.0651815521581252,0.209756231720213,-0.0130135699553718
1108.in,1108,1.00000000104392,-0.0575446270062809,-9.43266164102564e-05,0.341309923613153,0.064860249417579,0.0338332347435266,-0.0591845373434616,-0.276765772866484,0.013615138643742,0.10529258193481,0.420806685927432,0.325818425494746,0.228352418233329,-0.0850677188720833,0.0046067157722261,-0.118395926998726,0.014031304559812,0.0357728235238271,0.0786623035853639,-0.175656098913745,-0.0447931185554086,-0.0071304379043631,0.0825269448385814,0.149798533538439,0.0320631597169559,-0.111499660677881,0.0269841809721237,0.113269250616562,-0.0411954011446593,-0.103609818439947,-0.0170542983161933,0.0558272403750263,-0.0428125546384261,0.003253763323497,0.0508043497474476,0.171659042147678,0.0012799350215431
1109.in,1109,1.00000000112249,-0.0152369264108758,0.029981970734039,0.314647010666518,0.0947128186725301,0.0169118983145777,-0.0436315510603792,-0.255885932838953,-0.0007515245394596,0.132338167694843,0.431846208451546,0.341628465000095,0.256142118447275,-0.0910920363626947,-0.015486922519393,-0.102432376170834,0.0141995372323929,0.0467798086477752,0.0972679028263962,-0.173779256560332,-0.0342373971514969,-0.0219900257994204,0.0792426515794928,0.159688019961368,0.0393997696709105,-0.110716839459443,0.0229849203432522,0.105665114144366,-0.0320354778398269,-0.0935737035303499,-0.0202105271191219,0.061004181919092,-0.0468365215231425,0.0111247127021031,0.0588995089444759,0.189818332933792,-0.0070425962622937
1110.in,1110,1.00000000104733,-0.139614204913984,0.0317937186711081,0.303442306425729,0.112644101971657,-0.0238214684449283,-0.102420633280078,-0.314865473977788,0.033179327399732,0.0630134307919805,0.433273058137511,0.34543982725212,0.26527515973485,-0.0635841324768705,-0.0279579033729907,-0.164020294674141,0.0308238284005304,0.0127162823243747,0.105320739420782,-0.176321328858197,-0.0710306318441316,0.021106138049637,0.082819022401601,0.165551830792285,0.0145137507109406,-0.109830575223527,0.024792268836637,0.101897030637603,-0.0565458301485504,-0.123362159503023,-0.0170034287232244,0.0672042837794002,-0.0369573902499443,-0.0064987440603598,0.0603441070431932,0.19492988871158,-0.0081981786368444
1111.in,1111,1.00000000122904,-0.107025188450965,0.0874474709299128,0.274391047928396,0.15607630855015,-0.0441047945085146,-0.0828764155679285,-0.29681157445881,0.0238417783581481,0.0857972205946212,0.452203773838493,0.361195107589726,0.308744073837669,-0.0750702876171267,-0.054157024394378,-0.145630073529613,0.0186630318824722,0.0223987984399565,0.133405447991238,-0.173019203661002,-0.0554931712196731,0.0059413440872905,0.0757465954395033,0.178491384200095,0.0252344155605058,-0.109386348536398,0.0118296965614011,0.0914976485110157,-0.0506505751215791,-0.116598721279305,-0.0176985638606611,0.0788751907415926,-0.0399767705586582,-0.0010653182855917,0.0658981340434122,0.206102124343461,-0.0119694620552381
1112.in,1112,1.00000000081319,-0.223875623389723,0.0873331432223286,0.268503776569468,0.171513318300679,-0.0658200830149937,-0.155313465080661,-0.341586901478989,0.0480215543606934,0.0237442319724053,0.457016566291093,0.372411900791906,0.316640675598845,-0.0383702720500146,-0.0719492019476986,-0.214686906354817,0.0296204101441069,-0.0088635546929162,0.13963417124074,-0.172236185789066,-0.0882676875944922,0.0538649475760164,0.0757934067853882,0.182204614798135,0.0015187480450182,-0.111626725604229,0.0124437126680876,0.0893642803444092,-0.0728146941168103,-0.15016821297329,-0.0195816799786056,0.0766131475806786,-0.0321462616511315,-0.0162908587513567,0.0669073702692925,0.217197196548554,-0.0204442263106075
1113.in,1113,1.00000000103556,-0.182599281039516,0.114615315709223,0.240054063641541,0.209643862145378,-0.0987617318907377,-0.124672838955915,-0.319361314499935,0.0390274017622936,0.0472426287265497,0.473892546244661,0.388987067940675,0.339649500685628,-0.052601171123078,-0.0958188063878109,-0.184585924734877,0.0342622831703094,0.0028210002265591,0.15660828203446,-0.16861955316802,-0.0793243304264951,0.0340311243981727,0.0793924902268315,0.193102324945476,0.0095292894572919,-0.109718410916865,0.0062850779234328,0.0799381934509643,-0.0610833324461997,-0.135670106832377,-0.0183547650927178,0.0809830196163411,-0.0346521319110342,-0.011746170415209,0.0703023399411283,0.230538574698057,-0.020922085658654
1114.in,1114,1.00000000120673,-0.0615480793374139,0.177961577525858,0.287974476633708,0.0835169018511648,0.277756554707264,-0.0679859601879535,-0.277686757282843,0.0146356640661013,0.0964737391653674,0.374763279231822,0.290722215896324,0.304306609817578,-0.0797999555013258,-0.026569908965172,-0.120992073068814,-0.137614520980233,0.0372327445684693,0.162851980992438,-0.157483703962832,-0.048519626115926,-0.0035254653973781,0.0525935346678167,0.139159760412205,0.0294572959022025,-0.0945208776271787,-0.0282352981851049,0.0952413593896771,-0.0399658052973339,-0.105184059306183,-0.0141953149387086,0.104124111171844,-0.0395842300699234,0.0053065152204959,0.0252680416388849,0.152812037500748,0.0244184756740355
1115.in,1115,1.00000000116512,-0.0070806645462037,0.202893989682826,0.258564851084238,0.122503594378666,0.237019894388186,-0.0345348337510838,-0.260554037915421,0.0034479986683385,0.131263920494712,0.384096963206662,0.301089790164816,0.335310381888852,-0.0966526320052619,-0.0484647596836575,-0.0914598454712043,-0.13365455904561,0.0492521971768794,0.18583386020851,-0.155008041699281,-0.0297690643586649,-0.025551017940733,0.0498287887250527,0.154440419451035,0.0383959859199773,-0.0915329276708235,-0.0331217178978396,0.0871153768384024,-0.0330712340293691,-0.0912527398568062,-0.0171429285882771,0.111360382888918,-0.0459817219532424,0.010449656079077,0.0340927418453425,0.166848015350765,0.020117427469361
1116.in,1116,1.00000000107762,-0.146897998760882,0.216195865259092,0.254861903620314,0.146265375346535,0.217777526986722,-0.0977513440532043,-0.309378078059429,0.0339912265364673,0.0627475204269307,0.401441564418745,0.31241171438597,0.342364205187996,-0.0633532695313408,-0.0656237098001829,-0.161867123156321,-0.128749735829993,0.012382626590833,0.196745297073402,-0.157235758574294,-0.0701516144106795,0.0229826180372066,0.0523675484630065,0.162099551026716,0.0142116760789342,-0.0908716148385224,-0.0354568338114712,0.0850888060362776,-0.055533656487324,-0.124394296960512,-0.0158669673266256,0.11236907303377,-0.0364339656643507,-0.0091037391944145,0.0351382429679263,0.17570700264846,0.0192772604132398
1117.in,1117,1.00000000114706,-0.0982826972213214,0.242170677705362,0.223106834896737,0.18446262700611,0.17779931317945,-0.0706844227138338,-0.291876576908185,0.0215329542891045,0.089463435588426,0.406241576936124,0.325764108708765,0.370607955453638,-0.0724176429438401,-0.0926875945928287,-0.135873847923496,-0.114047012061337,0.0284101843197829,0.213616510555472,-0.154795132792808,-0.0568933429543128,0.0071281828838675,0.0465575364469384,0.17125403180457,0.024461405057695,-0.0891858611538123,-0.0402395355265241,0.0751728087105445,-0.0471722425937788,-0.108606041712917,-0.015636119561399,0.116131156892503,-0.039762507413895,0.0006755471308654,0.0405657320119477,0.187771268901282,0.0125359390907298
1118.in,1118,1.00000000113445,-0.222012391851031,0.252679874028476,0.222265220625272,0.199160724604228,0.143818770347151,-0.143527399523478,-0.338253066855495,0.0511707393122465,0.0225980336147896,0.421289718356631,0.336762515849631,0.387337375091831,-0.0433959886452391,-0.0944948375797395,-0.206269282908535,-0.11253334732559,-0.0122961540532965,0.221970026313082,-0.155379211448349,-0.0909333878549822,0.0501716140741893,0.0520117203941309,0.180423374063688,0.0020113702084726,-0.0923777244177766,-0.0396571166395284,0.0721184065349033,-0.0719657319862462,-0.145880139260529,-0.0161529545056525,0.121712155803017,-0.0291537970693658,-0.017712079100474,0.0454914516136053,0.196897276932856,0.008699955588633
1119.in,1119,1.0000000009982,-0.162567920552675,0.286886970622358,0.189475205599308,0.233213395762755,0.134020869132446,-0.127244637046701,-0.321437153288181,0.0351645904720325,0.0560454818681653,0.429493340111887,0.34837606976701,0.430059684652557,-0.0524420630493378,-0.123547865426977,-0.182583661889724,-0.113145837376926,0.0092992903477271,0.242238088351551,-0.15019590178059,-0.0710694721928095,0.0313376360850048,0.0391894635888945,0.189106406672587,0.013708417532215,-0.0927352673778202,-0.0465174081025834,0.068023863701208,-0.0615528616042079,-0.131562001172962,-0.0206643292950569,0.127975504992342,-0.0374053502632938,-0.0061018005949754,0.0488752304354727,0.212406453947,-0.0013634245534201
1120.in,1120,1.00000000085319,-0.0522855703287308,0.115148468627103,0.335004262651554,0.0576038757582163,0.189020623639726,-0.0696438320536643,-0.280837712805952,0.0117511166507098,0.104548533875413,0.419642491293233,0.331248379005496,0.284653396602716,-0.0805287026042864,-0.0025414536906536,-0.12285799174567,-0.0836295424636889,0.0363530422072139,0.136378045196912,-0.176997532801055,-0.0425739778245965,-0.0042318293781603,0.0779239446075635,0.15008443368416,0.0306259366320551,-0.111526806895291,-0.0084478907497953,0.114177274566209,-0.0400798112125265,-0.103507459019208,-0.0188323357682994,0.0854366084818183,-0.0432474707708461,0.0063069269418328,0.0367196816186325,0.17879682204389,0.0143122502389721
1121.in,1121,1.0000000010213,-0.0151693364358831,0.145606508515554,0.319307681444315,0.0875141266908706,0.16147127185878,-0.0426787484302515,-0.270312009641559,0.0021512624611989,0.132907599311174,0.426021194656485,0.33959468490884,0.311744675034455,-0.095339034105094,-0.0146882794162448,-0.0944993002343884,-0.0799737749110723,0.0476354232695556,0.160695917007136,-0.175720392657691,-0.02930220663646,-0.0233128354410485,0.0814413771322016,0.160073289924786,0.0400569898592003,-0.107708457073467,-0.0137741741612556,0.106215093398593,-0.0313774043260845,-0.089700740067925,-0.018201619855767,0.0948761531946504,-0.0445662759497336,0.0146673583640164,0.0433077354486867,0.185783276831719,0.0087012706649209
1122.in,1122,1.0000000009682,-0.145368382560098,0.160110028498454,0.298199036429293,0.111966649931818,0.141771935822752,-0.105975588338281,-0.308081812527243,0.0330384179796816,0.0687606984192856,0.442285819103913,0.348531372747978,0.324233971437659,-0.0621171357414096,-0.0275235020065297,-0.168005902990721,-0.0742596694657047,0.0127580481085001,0.168205305126772,-0.173776707167533,-0.0649875243085355,0.019693503543035,0.0799640226910728,0.165089909515789,0.0145385813911533,-0.111783779707007,-0.0193104403067176,0.102019139762767,-0.0576370476647975,-0.123089356638112,-0.0176192595737741,0.0962034543743168,-0.0368089219900879,-0.0053095730649722,0.0455415178274747,0.194277648188853,0.0063778368563061
1123.in,1123,1.00000000122354,-0.0946360572596268,0.191459914277226,0.274749504927499,0.152126131533983,0.107061796294721,-0.0828792558816286,-0.296816454179393,0.0222424191018908,0.0845039334642505,0.445224105321252,0.365842633487295,0.355595783144564,-0.0737184449035313,-0.0605271880411132,-0.138326226549563,-0.0777007196119861,0.0251843328621599,0.189610702653223,-0.173256018553854,-0.0546178462465671,0.0086823802171464,0.0782369199074098,0.178116362045604,0.0230178944446571,-0.108538520475252,-0.0215616461546665,0.0930553860006753,-0.0474751507705463,-0.113056292751953,-0.0169498455169155,0.105934561517201,-0.0384125721436142,-0.0002046887253079,0.0475134175968593,0.209805865774479,0.0047373785280635
1124.in,1124,1.00000000108296,-0.230561503526125,0.196148552325627,0.263534361183586,0.167092181875722,0.0859856340771907,-0.152163842419207,-0.346046395909768,0.0535480032071894,0.0214185902366698,0.458547542793523,0.363281990829023,0.362542140918518,-0.0394868537362897,-0.0748954000510561,-0.214211860679304,-0.0680136210964527,-0.0112076077642012,0.194325976884493,-0.171504570019618,-0.0961085467482008,0.0530770622252084,0.0797102457365016,0.182910304111179,-0.0003039721332285,-0.10733222291723,-0.0241811465005893,0.0910001272031204,-0.0712460305932093,-0.146959826515143,-0.0162051822398984,0.101962473443789,-0.0302707917168167,-0.0161481021609502,0.0517215015648371,0.2144428907258,0.0008982096571222
1125.in,1125,1.00000000093132,-0.177309638516203,0.23778637301679,0.238846827107163,0.205967340341555,0.0551811426440282,-0.132268780602432,-0.326756105744268,0.0382955305252041,0.0462470705594692,0.46897400648607,0.387869522497712,0.401832353636536,-0.051447987443363,-0.0984482480542229,-0.184591074535863,-0.0719680413478884,0.0032424351818487,0.219584510483322,-0.169010535381497,-0.0769416575011811,0.0363719769285189,0.0742034923065498,0.194749247221077,0.0096978104421934,-0.107958402954398,-0.0305264879279157,0.0817751775968276,-0.0627399797034326,-0.135574508581553,-0.0188863751623336,0.115712456960594,-0.0328253505608408,-0.0101701905184032,0.0574439182052431,0.232792488846421,-0.0054816140167908
1126.in,1126,1.00000000104011,-0.0587168465211693,0.04544344324789,0.387218963087954,0.0297252524201167,0.110731333590873,-0.0609562947511275,-0.282348609740352,0.0133171959840173,0.107803994185997,0.458646683535477,0.356787279954762,0.248654049021724,-0.0815216600361971,0.0367950443795457,-0.122440568370607,-0.0317158435123255,0.0365548668331795,0.106602022805522,-0.194021322970282,-0.0425374343828557,-0.0074887330578516,0.116476729382779,0.152115840232799,0.028914906082124,-0.126162761414104,0.0097649276659984,0.132763980520303,-0.039959862203222,-0.10222227806437,-0.0171413842218621,0.0714539410452472,-0.0411671600183759,0.0069141006527773,0.0470311686478381,0.191180030411305,0.0042904361880659
1127.in,1127,1.00000000102098,-0.0089399020775346,0.0866889550053804,0.359217764871435,0.0724339837830411,0.0745625834932815,-0.037975000944871,-0.262575807872598,-0.0014285102644596,0.134334185347975,0.468487010266481,0.377076711487045,0.285567660129309,-0.0946225033639906,0.0088929811711269,-0.0949994221251468,-0.0318015535943632,0.0472576941933306,0.128430833265128,-0.189640236888197,-0.0292290082290076,-0.0243662817927722,0.112024278741118,0.165736289856888,0.0379932686340267,-0.127496978412718,0.0037664308715335,0.122265222021174,-0.0334868586641596,-0.0868799208275088,-0.0206849497517331,0.0794868868759291,-0.047261288007975,0.01186679429932,0.0479502773095549,0.206731025972291,-0.0011180346130368
1128.in,1128,1.00000000087843,-0.152388528279611,0.100489949717753,0.351398054226519,0.0910393946949399,0.0693597062762729,-0.107463070383642,-0.309932743013835,0.0350608244101594,0.0621772443412236,0.483650790600938,0.38506200617499,0.292918497157467,-0.0530563225522133,-0.0069337224266988,-0.174595250165319,-0.0256777692356907,0.0093718241953343,0.136755101408872,-0.189354130912765,-0.070735165217066,0.0239534089246635,0.113848307129579,0.170826901255196,0.0140229911676208,-0.127357937095748,-0.0004479503269094,0.119225026229988,-0.0550473321545916,-0.12788901802713,-0.01626852929298,0.0794842249049392,-0.0344454777471124,-0.0053268228139816,0.0525377574073517,0.218670892517211,-0.0019523023425748
1129.in,1129,1.00000000076659,-0.0953037354173741,0.12316002328366,0.339069376477251,0.118041653532675,0.0339091302732612,-0.0827372815219081,-0.291999281328103,0.0196468343309029,0.0898302725725215,0.497004761592055,0.396937722414593,0.320873249115759,-0.0722575498789714,-0.023250258371093,-0.142474597175058,-0.0199111067055043,0.0265465096932384,0.152286246413851,-0.190221334117556,-0.0535445585518856,0.0044199592584684,0.111498476256418,0.180512488583557,0.0252566013890159,-0.128021014249313,-0.0028518604644027,0.11637869916126,-0.0458440183770618,-0.112274853793045,-0.0179467221625975,0.0851088660014416,-0.0397324045302084,0.0027424565124653,0.0574997021067098,0.227316163351125,-0.0059417756529816
1130.in,1130,1.00000000150195,-0.229554779492816,0.155207808138079,0.323732659318523,0.14088365246295,0.0113000782124146,-0.156030450977573,-0.340884125592119,0.0485637167088489,0.0222221128321021,0.50722013934249,0.411867949813138,0.349043334216978,-0.0368420055974957,-0.0372571303789822,-0.216435735233378,-0.0233114368871172,-0.0112294792682704,0.173277235875914,-0.190798042647455,-0.0898861343983636,0.0541784540459214,0.113973744396587,0.188805322810032,-0.0007618803550577,-0.13008678448157,-0.008422394489318,0.111874436639386,-0.0708005351904824,-0.146426804365289,-0.0208045666004962,0.0946857867651683,-0.030832577330973,-0.0170297176604852,0.0590487647726957,0.237350556100636,-0.0117578147013776
1131.in,1131,1.00000000089848,-0.182725673480602,0.177037778685919,0.292875224846424,0.182014339354457,-0.0224531685298309,-0.122519759648756,-0.32707894825985,0.0409915023883216,0.0445407860320031,0.51018366975502,0.41801530059385,0.369404544877117,-0.0503467425816506,-0.0671771550181631,-0.187333416413239,-0.0180295576833733,0.0038824341210147,0.190989063269995,-0.186294667557164,-0.0780305443307946,0.0360727885340942,0.110804922267629,0.198563914959458,0.0085405238348146,-0.126657425331166,-0.0125539642528904,0.0994389979913842,-0.0637519197781758,-0.134843171376364,-0.0164381073842956,0.0956231338557744,-0.0335880472165273,-0.0103740151095219,0.0655145077400381,0.24938935729795,-0.0130565771775286
1134.in,1134,1.00000000127078,-0.13909980249632,0.0678058079880476,0.0977628915491451,0.204186798217386,0.0937516023792188,-0.0797490380676316,-0.357362056094688,0.0286418318571061,0.0814177480853312,0.295792215586386,0.235199908989119,0.297852702671257,-0.0742839039605241,-0.141592977338451,-0.16646225063907,-0.0103455433299629,0.0427158701842012,0.160191532696423,-0.130220577337155,-0.0859189712495767,0.0289597204996539,0.0004890797677783,0.143176494095646,-0.0009487596945662,-0.0562536857194889,0.0059458317783186,0.0443281380733832,-0.0506954611496119,-0.120507273936341,-0.0163557105035945,0.0858099970086203,-0.0503982528014292,-0.0130271490989273,0.0421346167053438,0.127247687707315,0.0042800389918773
1136.in,1136,1.00000000085489,-0.22684690311873,0.103167501450908,0.0716234103443787,0.256061118134896,0.037336397096504,-0.130903457720752,-0.399527364211982,0.0494475949671866,0.0338467626268686,0.310326648420669,0.263593713311488,0.341954435851133,-0.0524386865192927,-0.17692863370771,-0.207123459505874,-0.0058808384486962,0.0122269698642938,0.190460926351882,-0.126696076318627,-0.107575231478179,0.0674388458074714,-0.0008577739401945,0.160216201053479,-0.0180095089733783,-0.0558486420176116,-0.0019807120660387,0.0357193870325927,-0.0647769385086144,-0.141615515740312,-0.0152552987795649,0.0904948834250695,-0.0401708729040293,-0.0261619841094891,0.0503731535339293,0.149336187990395,-0.0021067280509312
1138.in,1138,1.00000000126551,-0.0608879684246957,-0.0238180636886878,0.192239697030645,0.13127124183555,0.0755394886626642,-0.0355725294247668,-0.321451350652794,0.0117991492478034,0.114766680183901,0.316841893896384,0.256905685619376,0.216578634139199,-0.0916128339522399,-0.080229678394819,-0.11896068572591,0.0258468668989689,0.0606295223683356,0.101142845466112,-0.149575518864395,-0.0666816699828562,0.0033613106510393,0.0399759429535747,0.131256609883794,0.0102709753388844,-0.0736538241112839,0.0306817679997402,0.0740750418423179,-0.0342920743948183,-0.097993284546599,-0.0126007426432933,0.0576772717839579,-0.0536471671316892,-0.005541653193985,0.0396850868462928,0.129671470211572,0.0060975717647888
1140.in,1140,1.00000000085794,-0.146159850069233,0.0046822564184586,0.155209698006319,0.175457009919384,0.0170085471816385,-0.0904858416561856,-0.358719127994356,0.0286254793731733,0.0727578511432194,0.336656552171281,0.281382209061546,0.273185424119688,-0.0692791130634012,-0.111405984644712,-0.168968429575418,0.0312418857437167,0.0337853849449187,0.130430852582796,-0.14638852537737,-0.0851052605950677,0.0392035112322131,0.0334963151799387,0.148961666002299,-0.0023253908477982,-0.0761272275460347,0.0235661674410186,0.0665699348878047,-0.050782254970562,-0.123295692981945,-0.0182446324941211,0.0652626015732177,-0.0490125210315137,-0.0151790231083673,0.0487797591966134,0.150585518989561,-0.0050153260733959
1141.in,1141,1.00000000114745,-0.092282417318255,0.0412377963972473,0.129554076213472,0.217980420931485,-0.0186926141538471,-0.0608926092918465,-0.342111357069513,0.0200199988567258,0.0950092879714357,0.349377443782846,0.291972333887244,0.299533300767303,-0.0874116772472971,-0.144185805371588,-0.138268385937271,0.0378456689593826,0.0507234097749323,0.157210752457226,-0.146566846047208,-0.0741745209342866,0.0177980781422967,0.033452146686675,0.161727198169112,0.0067290437331287,-0.0732409821885145,0.0170563093601548,0.0556723025715327,-0.0414275867849307,-0.11160295189098,-0.0127869957535494,0.0748199746591538,-0.0502800530401571,-0.0072456966569581,0.0562570083321919,0.164667038791135,-0.0074225352708733
