filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37
1034.in,1034,1.00000000090586,-0.264281981985789,0.0286113085766486,0.0873113405602788,0.269698669065871,0.006884672080291,-0.0422607133959121,-0.406737662886078,0.0608511174780953,0.035675777146418,0.370865336337377,0.290047696222176,0.239893746914943,-0.0499804369343324,-0.201532399846906,-0.195616912771875,0.0705554338027661,0.0434319022463381,0.20191058206998,-0.148805026191896,-0.17400529110518,0.0821082687236789,0.109740991824769,0.142817214427708,-0.0710820170698042,-0.0642839090838092,0.00248435696227068,0.0510936283639817,-0.0422538958421895,-0.126200485085332,-0.00101801673586297,0.0795035584941536,-0.0550366126727012,-0.0576025377389312,0.0211698908285178,0.153403369862633,-0.000860191236651373
1039.in,1039,1.00000000131018,-0.125026341847371,-0.0329498165222604,0.159370466811171,0.212052068780234,-0.0475028416619651,0.0299422978119738,-0.363584874558033,0.0284884618398422,0.0976136803378949,0.401793561890474,0.312596092671723,0.206140685874805,-0.0868751083299253,-0.151938591861721,-0.117468259806128,0.109693529704281,0.0809250467841905,0.170842877481447,-0.17470717889777,-0.135404785909672,0.0334738769464731,0.144463775323105,0.143337955193558,-0.0480565490982401,-0.0800402010834759,0.0220246374939152,0.0763281508762676,-0.0181513079561949,-0.0866146224021322,0.00172108022871857,0.0653773924536232,-0.0630541077299119,-0.0368104074585788,0.0267370213694214,0.162870558072942,-0.00383651694161831
1044.in,1044,1.00000000138033,-0.171959955284919,0.10768689233616,0.116826976745376,0.212121495719342,0.2156112774606,0.00145830546244254,-0.380803136664545,0.0375421398507073,0.0788982766817832,0.332672707161636,0.268282313100207,0.257419158651357,-0.0749655345571608,-0.161631443499821,-0.1445799757831,-0.0373280625455578,0.0680366705337428,0.231279617279999,-0.152032408000209,-0.146672700451512,0.0520337148205225,0.108524837590182,0.12486961217955,-0.0568514511823516,-0.0620504105618244,-0.025504013151865,0.0638373907845388,-0.0248681137515421,-0.100927387937867,-0.000847145089414351,0.103344484888774,-0.0611434645627371,-0.0456681866079832,-0.00124537176766269,0.132571389224397,0.0276955113074274
1047.in,1047,1.00000000110822,-0.199463361705331,0.176339912704292,0.0557206969312899,0.294763224896846,0.123798280429473,-0.0167617079968109,-0.390812530436367,0.0437710975677302,0.0588750435798084,0.371568070585266,0.308456388759504,0.326278025728371,-0.0664024550490762,-0.225534678183814,-0.16167818052816,-0.0188218815557235,0.0615313593541601,0.277902311895874,-0.149209443809301,-0.154045078902539,0.0609713313079702,0.10747974990631,0.152606204284425,-0.0613945680918481,-0.063350184917138,-0.0400607558640718,0.0406234799706985,-0.0310340427220275,-0.107120005701074,0.000128517211650321,0.114979495016817,-0.058537319001782,-0.0454243201105175,0.0115220096469023,0.167755288773048,0.0121128154814511
1053.in,1053,1.00000000116451,-0.217074608797791,0.143297413011069,0.111012742359087,0.273158763937213,0.0581611929761464,-0.0164050118372118,-0.394800123756922,0.043789121746951,0.0558986548603537,0.414403790384716,0.337106619067666,0.309504869536873,-0.0582145571205478,-0.196099010802112,-0.169965606247949,0.0149433768256819,0.0561033676117489,0.262920801939978,-0.166414967595195,-0.160475241238306,0.0624033917177982,0.140643878066847,0.162533423053448,-0.0645785840467478,-0.0760534048026816,-0.02435218919455,0.0600756361681513,-0.0327569868416635,-0.108972565881095,-0.000560437365657283,0.108513891386817,-0.0543785748523284,-0.0472797536640728,0.0233297028727412,0.191122050165398,0.00134815661524588
1077.in,1077,1.00000000121343,-0.209188038280287,0.114832103179305,0.213790115544989,0.221204041496936,0.0451453043517303,-0.0179267631623601,-0.394513577879155,0.0449982760027207,0.0587031217046336,0.497699704989088,0.40984310167089,0.302743050001629,-0.0636857684068228,-0.136426676427999,-0.168688246213279,0.0256020920276614,0.0606733808274116,0.25547684155438,-0.205838297968955,-0.157417468129377,0.0636390642535902,0.204643843900446,0.169631113945033,-0.0629341938862707,-0.115809801628297,-0.022213914097462,0.097544729264176,-0.0346692344549818,-0.107779399219042,-0.000932122926125191,0.101054306524119,-0.0599358119791336,-0.0475955317796328,0.0200921535543494,0.223305675536424,0.000575955393534631
1083.in,1083,1.00000000141136,-0.169783525141537,0.181704758783927,0.0838740851905705,0.283474411643844,-0.0263099635187955,-0.114852758044472,-0.314694321361203,0.035791040677193,0.0539660000806839,0.354919490184916,0.274991946519937,0.365422886690605,-0.04978491313491,-0.183764500209497,-0.183733412678825,-0.0109782572284861,0.00762620003939554,0.183603133913053,-0.112084244371297,-0.0795481759124858,0.0290723047803618,-0.0139030434353328,0.179323397187119,0.0103769287100657,-0.0545235352117725,-0.0120410724059142,0.025842894418982,-0.0595641975353496,-0.131167859942938,-0.0162673170570371,0.101282398262871,-0.0334379858569274,-0.0065644521086708,0.0637621864557393,0.176173777181584,-0.0167706786848237
1099.in,1099,1.00000000114406,-0.0878294119809448,0.190113327667994,0.172068523981763,0.198055667113589,0.10690674617768,-0.0800956478024377,-0.289360778528437,0.0168274440580629,0.0910725104411213,0.370064573504594,0.288487219824588,0.349234673020349,-0.072333753771245,-0.117933177198252,-0.139132352513194,-0.0691584827296541,0.0270419366783116,0.181365595536741,-0.133626247851749,-0.0534913812147167,0.00406958739754145,0.0147702874937934,0.164361379441531,0.0241995814547941,-0.0732690730960753,-0.0221141698504737,0.0567432235845233,-0.0446884335402329,-0.110299906165079,-0.0165914058034656,0.103195473481053,-0.0401860205072178,0.00307261061421853,0.047563920340196,0.171537145656736,0.00273875922619648
1131.in,1131,1.00000000089848,-0.182725673480602,0.177037778685919,0.292875224846424,0.182014339354457,-0.0224531685298309,-0.122519759648756,-0.32707894825985,0.0409915023883216,0.0445407860320031,0.51018366975502,0.41801530059385,0.369404544877117,-0.0503467425816506,-0.0671771550181631,-0.187333416413239,-0.0180295576833733,0.00388243412101476,0.190989063269995,-0.186294667557164,-0.0780305443307946,0.0360727885340942,0.110804922267629,0.198563914959458,0.00854052383481466,-0.126657425331166,-0.0125539642528904,0.0994389979913842,-0.0637519197781758,-0.134843171376364,-0.0164381073842956,0.0956231338557744,-0.0335880472165273,-0.0103740151095219,0.0655145077400381,0.24938935729795,-0.0130565771775286
1138.in,1138,1.00000000126551,-0.0608879684246957,-0.0238180636886878,0.192239697030645,0.13127124183555,0.0755394886626642,-0.0355725294247668,-0.321451350652794,0.0117991492478034,0.114766680183901,0.316841893896384,0.256905685619376,0.216578634139199,-0.0916128339522399,-0.080229678394819,-0.11896068572591,0.0258468668989689,0.0606295223683356,0.101142845466112,-0.149575518864395,-0.0666816699828562,0.00336131065103931,0.0399759429535747,0.131256609883794,0.0102709753388844,-0.0736538241112839,0.0306817679997402,0.0740750418423179,-0.0342920743948183,-0.097993284546599,-0.0126007426432933,0.0576772717839579,-0.0536471671316892,-0.00554165319398507,0.0396850868462928,0.129671470211572,0.00609757176478889
